wine_upc,item_desc_truth,brand_family_truth,size_truth,color_truth,Period Descriptions,$,$ YA,9 Liter Equivs,9 Liter Equivs YA,Units,Units YA,Max Item %ACV Reach Where Dist WINE,Max Item %ACV Reach YA Where Dist WINE,$ Per Point of Max Item ACV,# Stores,# Stores Selling,$ per Store Selling,arp_truth,arp_ly_truth,prestige_truth
335237000232,POMMERY CHAMPAGNE 750ML,POMMERY,750ML,WHITE,Latest 52 Wks,394620.23,213905.36,670.56,400.32,8047.00,4804.00,0.00%,0.00%,909263.21,238866,56,7097.10,$49.04,$44.53,
8811255205,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,391860.89,251812.63,765.08,430.17,9181.00,5162.00,0.00%,0.00%,10885024.72,238866,43,9113.04,$42.68,$48.78,
8427900345,JACQUES BARDELOT SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,JACQUES BARDELOT,375ML,PINK,Latest 52 Wks,387014.36,504965.14,701.69,1004.91,16841.00,24118.00,1.00%,1.00%,345857.34,238866,359,1076.94,$22.98,$20.94,
8175383835,MOET & CHANDON NECTAR ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,384299.75,0.00,528.42,0.00,6341.00,0.00,0.00%,0.00%,2099998.61,238866,299,1285.23,$60.61,,
8175383122,VEUVE CLICQUOT VINTAGE ROSE 750ML,VEUVE CLICQUOT,750ML,PINK,Latest 52 Wks,383104.20,505431.80,287.25,454.36,3447.00,5452.00,1.00%,1.00%,618908.24,238866,520,736.43,$111.14,$92.7,
66750500069,PIPER-HEIDSIECK HERITAGE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,375985.60,245300.70,780.67,522.58,9368.00,6271.00,2.00%,2.00%,195215.78,238866,757,496.73,$40.14,$39.12,
8175382468,MOET & CHANDON ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,372708.99,394276.43,512.17,519.58,6146.00,6235.00,0.00%,0.00%,1067934.07,238866,235,1585.48,$60.64,$63.24,
73459940435,LOUIS ROEDERER CHAMPAGNE 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,367302.46,0.00,464.57,0.00,5575.00,0.00,1.00%,0.00%,418339.94,238866,712,515.82,$65.89,,
8175382417,MOET & CHANDON VINTAGE 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,365632.51,526081.33,329.11,535.17,3949.00,6422.00,0.00%,1.00%,758573.67,238866,579,631.54,$92.58,$81.92,
8807616259,MOET & CHANDON NCTR IMP RS SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 187ML,MOET & CHANDON,187ML,PINK,Latest 52 Wks,361890.12,312061.82,455.84,380.79,21939.00,18327.00,0.00%,0.00%,1218485.25,238866,721,502.09,$16.5,$17.03,
359144000102,BARON-FUENTE GR RSV SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,BARON-FUENTE,750ML,WHITE,Latest 52 Wks,361348.70,414053.14,1138.42,1300.37,13661.00,15604.00,0.00%,0.00%,3687231.59,238866,81,4488.08,$26.45,$26.53,
8838800836,NICOLAS FEUILLATTE CHAMPAGNE 750ML,NICOLAS FEUILLATTE,750ML,WHITE,Latest 52 Wks,359247.48,613154.19,772.59,1602.57,9271.00,19231.00,0.00%,0.00%,8553511.33,238866,107,3369.58,$38.75,$31.88,
8487850000,LAURENT-PERRIER ROSE 750ML,LAURENT-PERRIER,750ML,PINK,Latest 52 Wks,349967.90,441060.48,323.78,433.16,3885.00,5198.00,0.00%,0.00%,1050954.66,238866,250,1401.27,$90.07,$84.85,
311408114305,LOUIS ROEDERER CRISTAL 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,346130.32,401689.30,81.01,109.29,972.00,1311.00,0.00%,0.00%,2704143.12,238866,202,1709.32,$356.06,$306.3,Prestige
359144000200,CHAMPAGNE SOPHIE BARON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE SOPHIE BARON,750ML,WHITE,Latest 52 Wks,345449.86,306391.83,891.25,831.42,10695.00,9977.00,2.00%,2.00%,185825.64,238866,757,456.06,$32.3,$30.71,
8175383107,VEUVE CLICQUOT VINTAGE 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,342960.10,580208.49,279.05,511.72,3349.00,6141.00,1.00%,1.00%,592331.78,238866,444,773.06,$102.42,$94.49,
8175383542,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,336096.07,272805.97,589.13,482.45,7070.00,5789.00,0.00%,0.00%,965793.30,238866,324,1036.18,$47.54,$47.12,
85070900216,COLLET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,COLLET,750ML,WHITE,Latest 52 Wks,335807.82,340779.54,568.85,582.16,6826.00,6986.00,0.00%,0.00%,1576562.51,238866,176,1905.90,$49.19,$48.78,
8723665725,PIPER-HEIDSIECK CHAMPAGNE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,334972.83,721627.62,590.02,1690.29,7080.00,20283.00,0.00%,1.00%,910252.25,238866,716,467.53,$47.31,$35.58,
87967500100,AUBRY SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,AUBRY,750ML,WHITE,Latest 52 Wks,318788.57,545930.13,548.21,977.01,6579.00,11724.00,1.00%,1.00%,367691.55,238866,504,632.08,$48.46,$46.56,
8487813700,LAURENT-PERRIER ROSE 750ML,LAURENT-PERRIER,750ML,PINK,Latest 52 Wks,317001.36,459426.80,290.28,428.51,3483.00,5142.00,0.00%,0.00%,3302097.46,238866,229,1386.28,$91.0,$89.35,
8175383543,MOET & CHANDON NECTAR ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,315639.23,172729.83,411.84,224.50,4942.00,2694.00,0.00%,0.00%,2721027.84,238866,346,913.32,$63.87,$64.12,
81216102005,GASTON CHIQUET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,GASTON CHIQUET,750ML,WHITE,Latest 52 Wks,315338.22,293929.34,552.86,568.23,6634.00,6819.00,1.00%,1.00%,302337.70,238866,570,552.86,$47.53,$43.11,
327222012920,PANNIER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,PANNIER,750ML,WHITE,Latest 52 Wks,313089.26,250730.47,850.80,633.08,10210.00,7597.00,0.00%,0.00%,894540.74,238866,136,2309.00,$30.67,$33.0,
8175381718,VEUVE CLICQUOT ROSE 750ML,VEUVE CLICQUOT,750ML,PINK,Latest 52 Wks,311752.59,145892.65,383.83,191.83,4606.00,2302.00,0.00%,0.00%,1598731.25,238866,372,837.75,$67.69,$63.38,
75010133150,JOSEPH PERRIER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,JOSEPH PERRIER,750ML,WHITE,Latest 52 Wks,309302.36,522627.44,583.42,1125.42,7001.00,13505.00,0.00%,0.00%,3771980.00,238866,162,1904.52,$44.18,$38.7,
8175381676,MOET & CHANDON NCTR IMP RS SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 187ML,MOET & CHANDON,187ML,PINK,Latest 52 Wks,300698.48,360580.05,275.25,329.86,13247.00,15875.00,0.00%,0.00%,1268769.96,238866,546,551.15,$22.7,$22.71,
8175383054,VEUVE CLICQUOT PONSARDIN 375ML,VEUVE CLICQUOT,375ML,WHITE,Latest 52 Wks,297072.90,250684.75,787.17,756.00,9446.00,9072.00,0.00%,0.00%,818382.64,238866,114,2605.90,$31.45,$27.63,
8175383202,MOET & CHANDON ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,296798.41,382230.64,349.76,491.60,4197.00,5899.00,0.00%,0.00%,1766657.23,238866,424,700.04,$70.72,$64.79,
8175305013,VEUVE CLICQUOT PONSARDIN 1.5L,VEUVE CLICQUOT,1.5L,WHITE,Latest 52 Wks,289579.39,206977.16,311.95,233.93,1872.00,1404.00,0.00%,0.00%,829740.38,238866,371,780.81,$154.72,$147.46,
69419900636,POMMERY CHAMPAGNE 750ML,POMMERY,750ML,WHITE,Latest 52 Wks,289257.73,324423.86,515.10,592.18,6181.00,7106.00,0.00%,0.00%,1129913.00,238866,410,706.05,$46.8,$45.65,
311394217211,BILLECART-SALMON ROSE 375ML,BILLECART-SALMON,375ML,PINK,Latest 52 Wks,285097.43,206957.75,432.12,347.70,5185.00,4172.00,0.00%,0.00%,659947.75,238866,292,976.11,$54.98,$49.6,
8175382496,RUINART BLANC DE BLANCS 750ML,RUINART,750ML,WHITE,Latest 52 Wks,283518.29,301612.70,227.60,250.19,2731.00,3002.00,0.00%,0.00%,917534.90,238866,236,1201.78,$103.81,$100.46,
8175381677,MOET & CHANDON NCTR IMP RS SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 375ML,MOET & CHANDON,375ML,PINK,Latest 52 Wks,282962.48,289468.52,296.81,305.55,7123.00,7333.00,0.00%,0.00%,1169266.45,238866,483,586.09,$39.72,$39.47,
89236300064,HENRI DUBOIS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,HENRI DUBOIS,750ML,WHITE,Latest 52 Wks,279838.19,269998.30,749.05,743.05,8989.00,8917.00,0.00%,0.00%,687563.12,238866,69,4045.95,$31.13,$30.28,
8175383687,DOM PERIGNON ROSE 750ML,DOM PERIGNON,750ML,PINK,Latest 52 Wks,278923.93,0.00,46.94,0.00,563.00,0.00,0.00%,0.00%,2558935.16,238866,130,2145.87,$495.18,,
63343830002,PERRIER JOUET BELLE EPOQUE 750ML,PERRIER JOUET,750ML,WHITE,Latest 52 Wks,276834.65,623228.46,121.51,315.08,1458.00,3781.00,0.00%,0.00%,797794.38,238866,218,1268.46,$189.86,$164.83,Prestige
8175380955,DOM PERIGNON CHAMPAGNE 750ML,DOM PERIGNON,750ML,WHITE,Latest 52 Wks,273129.76,128201.00,84.78,57.46,1017.00,690.00,0.00%,0.00%,1655331.88,238866,134,2040.28,$268.46,$185.92,Prestige
81349700527,ARMAND DE BRIGNAC ACE OF SPADES 750ML,ARMAND DE BRIGNAC,750ML,WHITE,Latest 52 Wks,272790.43,682877.78,74.55,192.58,895.00,2311.00,1.00%,1.00%,432314.47,238866,251,1084.79,$304.95,$295.49,Prestige
8941936161,DELAMOTTE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,DELAMOTTE,750ML,WHITE,Latest 52 Wks,272179.85,350729.09,392.08,536.44,4705.00,6437.00,1.00%,1.00%,199691.74,238866,644,422.37,$57.85,$54.48,
8469250165,TAITTINGER LA FRANCAISE CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,TAITTINGER,375ML,WHITE,Latest 52 Wks,263608.65,308060.51,338.24,431.12,8118.00,10347.00,1.00%,1.00%,518914.66,238866,378,697.99,$32.47,$29.77,
72081529003,GOSSET RSV SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,GOSSET,750ML,WHITE,Latest 52 Wks,263381.46,269390.68,431.40,458.45,5177.00,5501.00,1.00%,1.00%,417403.27,238866,426,617.87,$50.88,$48.97,
8175382774,VEUVE CLICQUOT PONSARDIN 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,260032.49,91885.34,329.11,128.44,3949.00,1541.00,0.00%,0.00%,5306785.59,238866,96,2717.11,$65.84,$59.62,
8175383653,VEUVE CLICQUOT ROSE 750ML,VEUVE CLICQUOT,750ML,PINK,Latest 52 Wks,257109.30,11437.65,277.67,13.67,3332.00,164.00,0.00%,0.00%,753986.22,238866,234,1099.58,$77.16,$69.74,
73459904705,LOUIS ROEDERER CRISTAL ROSE 750ML,LOUIS ROEDERER,750ML,PINK,Latest 52 Wks,256804.03,418478.23,28.99,56.82,348.00,682.00,0.00%,0.00%,1847511.04,238866,116,2208.46,$738.3,$613.78,
66750500039,PIPER-HEIDSIECK ROSE 750ML,PIPER-HEIDSIECK,750ML,PINK,Latest 52 Wks,254755.55,175934.77,375.33,268.90,4504.00,3227.00,2.00%,1.00%,167162.43,238866,687,370.61,$56.56,$54.52,
311391031120,COLLIGNY PERE & FILS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,COLLIGNY PERE & FILS,750ML,WHITE,Latest 52 Wks,253841.72,0.00,757.92,0.00,9095.00,0.00,0.00%,0.00%,705115.89,238866,246,1033.82,$27.91,,
8175381092,MOET & CHANDON VINTAGE ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,251710.47,303486.70,189.00,255.41,2268.00,3065.00,0.00%,0.00%,746915.33,238866,426,591.33,$110.98,$99.02,
837582850001,VEUVE CLICQUOT LA GRANDE DAME 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,242368.34,327752.78,85.08,129.83,1021.00,1558.00,0.00%,0.00%,10098680.83,238866,35,6924.81,$237.38,$210.37,Prestige
73459911605,LOUIS ROEDERER CHAMPAGNE 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,241552.73,280174.23,482.10,537.19,5785.00,6446.00,0.00%,1.00%,639028.39,238866,167,1450.73,$41.75,$43.46,
86457600016,BOLLINGER SPECIAL SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 750ML,BOLLINGER,750ML,PINK,Latest 52 Wks,238553.14,381723.52,181.27,330.43,2175.00,3965.00,1.00%,1.00%,340304.04,238866,517,461.16,$109.67,$96.27,
81636000102,AYALA SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,AYALA,750ML,WHITE,Latest 52 Wks,236972.63,194796.10,412.79,358.66,4953.00,4304.00,1.00%,1.00%,249182.58,238866,530,447.50,$47.84,$45.26,
7149625813,BILLECART-SALMON ROSE 750ML,BILLECART-SALMON,750ML,PINK,Latest 52 Wks,231714.81,279527.20,199.91,270.79,2399.00,3249.00,0.00%,0.00%,1294496.14,238866,169,1373.12,$96.59,$86.02,
85673600200,BEAU JOIE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,BEAU JOIE,750ML,WHITE,Latest 52 Wks,231661.21,393203.78,229.50,417.64,2754.00,5012.00,1.00%,1.00%,252629.46,238866,576,402.13,$84.12,$78.46,
66750500046,PIPER-HEIDSIECK CHAMPAGNE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,229058.06,304551.35,402.45,583.07,4829.00,6997.00,0.00%,0.00%,1817921.09,238866,350,654.40,$47.43,$43.53,
84878800009,LAURENT-PERRIER LA CUVEE BRUT 750ML,LAURENT-PERRIER,750ML,WHITE,Latest 52 Wks,227957.87,197312.01,345.08,349.50,4141.00,4194.00,0.00%,0.00%,705751.92,238866,214,1067.33,$55.05,$47.05,
8858600407,NICOLAS FEUILLATTE PALMES D'OR 750ML,NICOLAS FEUILLATTE,750ML,WHITE,Latest 52 Wks,227176.44,438077.74,119.06,233.87,1429.00,2806.00,1.00%,1.00%,315522.83,238866,428,530.59,$159.01,$156.1,Prestige
66494100260,CANARD-DUCHENE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,CANARD-DUCHENE,750ML,PINK,Latest 52 Wks,222733.06,239967.93,368.09,431.75,4417.00,5181.00,0.00%,0.00%,749942.95,238866,483,461.16,$50.43,$46.32,
85673600222,BEAU JOIE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,BEAU JOIE,750ML,WHITE,Latest 52 Wks,211158.79,1737.02,341.18,2.42,4094.00,29.00,2.00%,0.00%,139932.93,238866,1006,209.91,$51.58,$59.9,
76150381275,J. LASSALLE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,J. LASSALLE,750ML,WHITE,Latest 52 Wks,210072.93,176307.10,345.42,313.80,4145.00,3766.00,0.00%,0.00%,656477.92,238866,194,1084.14,$50.68,$46.82,
8487818100,LAURENT-PERRIER GRAND SIECLE 750ML,LAURENT-PERRIER,750ML,WHITE,Latest 52 Wks,206532.93,106600.33,70.29,47.22,843.00,567.00,0.00%,0.00%,1032664.64,238866,216,955.79,$244.87,$188.15,Prestige
81087902047,LA CLE DE LA FEMME SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,LA CLE DE LA FEMME,750ML,WHITE,Latest 52 Wks,204956.69,295731.71,494.95,739.00,5939.00,8868.00,0.00%,0.00%,940168.28,238866,230,892.85,$34.51,$33.35,
8689108492,PIPER-HEIDSIECK SPK CHAMPAGNE WHITE WHITE EXTRA DRY CHAMPAGNE FRANCE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,204800.57,341630.32,453.39,682.81,5441.00,8194.00,1.00%,2.00%,236217.50,238866,372,550.58,$37.64,$41.69,
65758200001,MONTAUDON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,MONTAUDON,750ML,WHITE,Latest 52 Wks,202277.28,257873.58,438.70,680.69,5264.00,8168.00,0.00%,0.00%,1225922.90,238866,101,2001.04,$38.42,$31.57,
8811055605,MOET & CHANDON VINTAGE 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,202060.24,153645.18,193.13,163.84,2318.00,1966.00,1.00%,1.00%,344812.70,238866,444,455.46,$87.18,$78.15,
311394320410,BILLECART-SALMON BRUT BLANC DE BLANCS GRAND CRU 750ML,BILLECART-SALMON,750ML,WHITE,Latest 52 Wks,200606.70,100339.90,177.19,102.26,2126.00,1227.00,0.00%,0.00%,581468.69,238866,275,730.67,$94.34,$81.77,
85283210527,PERRIER JOUET BELLE EPOQUE ROSE 750ML,PERRIER JOUET,750ML,PINK,Latest 52 Wks,199065.86,363911.13,50.45,94.78,605.00,1137.00,0.00%,0.00%,603229.88,238866,263,757.02,$328.79,$319.95,
3459904305,LOUIS ROEDERER CRISTAL 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,195179.41,642916.80,47.33,161.65,568.00,1940.00,0.00%,0.00%,4066237.71,238866,175,1115.59,$343.67,$331.44,Prestige
311394261020,BILLECART-SALMON VINTAGE 2010 ROSE 750ML,BILLECART-SALMON,750ML,PINK,Latest 52 Wks,191842.29,497144.11,123.97,475.92,1488.00,5711.00,0.00%,0.00%,1380160.35,238866,178,1075.84,$128.96,$87.05,
8175382090,MOET & CHANDON ICE IMPRL SPK CHAMPAGNE WHITE WHITE DEMI SEC CHAMPAGNE FRANCE 1.5L,MOET & CHANDON,1.5L,WHITE,Latest 52 Wks,189559.84,251759.06,190.67,268.83,1144.00,1613.00,0.00%,0.00%,1002962.13,238866,200,949.23,$165.7,$156.08,
8860301237,JULES LOREN SPK CHAMPAGNE RED RED BRUT FRANCE 750ML,JULES LOREN,750ML,WHITE,Latest 52 Wks,186620.53,160220.48,1485.81,1490.68,17830.00,17888.00,0.00%,0.00%,1008759.63,238866,314,594.07,$10.47,$8.96,
75362590100,DEUTZ SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,DEUTZ,750ML,WHITE,Latest 52 Wks,186592.36,234360.61,285.37,450.82,3424.00,5410.00,1.00%,1.00%,275209.97,238866,394,473.94,$54.49,$43.32,
8175383707,VEUVE CLICQUOT LA GRANDE DAME 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,184753.70,0.00,73.40,0.00,881.00,0.00,0.00%,0.00%,493993.84,238866,261,708.18,$209.75,,Prestige
8175383269,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,182368.75,1737822.52,334.72,3064.65,4017.00,36776.00,0.00%,0.00%,2568573.99,238866,160,1142.88,$45.4,$47.25,
311394820356,BILLECART-SALMON VINTAGE 2010 ROSE 750ML,BILLECART-SALMON,750ML,PINK,Latest 52 Wks,179869.22,0.00,124.74,0.00,1497.00,0.00,0.00%,0.00%,697167.52,238866,230,783.32,$120.16,,
8974433200,POL ROGER CHAMPAGNE 750ML,POL ROGER,750ML,WHITE,Latest 52 Wks,177053.70,197993.75,165.27,274.81,1983.00,3298.00,0.00%,0.00%,3541074.00,238866,91,1950.23,$89.28,$60.04,
71190400792,NICOLAS FEUILLATTE CHAMPAGNE 750ML,NICOLAS FEUILLATTE,750ML,WHITE,Latest 52 Wks,176916.65,297888.41,316.83,678.43,3802.00,8141.00,0.00%,0.00%,2358888.67,238866,160,1102.94,$46.53,$36.59,
311394234761,BILLECART-SALMON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 1.5L,BILLECART-SALMON,1.5L,PINK,Latest 52 Wks,173396.36,192473.77,142.75,165.76,857.00,995.00,0.00%,0.00%,553981.98,238866,235,738.91,$202.45,$193.53,
8175382239,DOM PERIGNON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,DOM PERIGNON,1.5L,WHITE,Latest 52 Wks,173106.51,80621.16,40.29,20.11,242.00,121.00,0.00%,0.00%,1588133.15,238866,96,1793.98,$716.17,$668.33,
8175383484,VEUVE CLICQUOT ROSE 750ML,VEUVE CLICQUOT,750ML,PINK,Latest 52 Wks,171665.81,882753.15,236.52,1093.81,2838.00,13126.00,0.00%,0.00%,1589498.23,238866,263,652.00,$60.48,$67.25,
8487818700,LAURENT-PERRIER BLANC DE BLANCS 750ML,LAURENT-PERRIER,750ML,WHITE,Latest 52 Wks,169679.46,279060.14,145.55,251.50,1747.00,3018.00,0.00%,0.00%,684191.36,238866,202,841.13,$97.15,$92.47,
8175383345,VEUVE CLICQUOT LA GRANDE DAME 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,169547.35,44068.15,65.68,17.93,788.00,215.00,0.00%,0.00%,607696.59,238866,223,758.87,$215.1,$204.82,Prestige
8487819600,LAURENT-PERRIER GRAND SIECLE 750ML,LAURENT-PERRIER,750ML,WHITE,Latest 52 Wks,168526.80,54473.30,61.08,19.92,733.00,239.00,0.00%,0.00%,1316615.63,238866,152,1107.05,$229.94,$227.92,Prestige
8175380261,VEUVE CLICQUOT PONSARDIN 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,168065.95,75702.68,178.58,90.50,2143.00,1086.00,0.00%,0.00%,9886232.35,238866,24,7002.75,$78.43,$69.71,
8175383465,DOM PERIGNON CHAMPAGNE 750ML,DOM PERIGNON,750ML,WHITE,Latest 52 Wks,167847.54,115999.41,55.17,40.74,662.00,489.00,0.00%,0.00%,2664246.70,238866,85,1969.44,$253.51,$237.29,Prestige
359144000203,MONTHUYS PERE ET FILS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,MONTHUYS PERE ET FILS,750ML,WHITE,Latest 52 Wks,165831.48,134707.65,436.99,358.60,5244.00,4303.00,0.00%,0.00%,495019.35,238866,155,1071.71,$31.62,$31.3,
8941936262,DELAMOTTE SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,DELAMOTTE,750ML,WHITE,Latest 52 Wks,163952.41,233360.82,168.21,247.05,2019.00,2965.00,0.00%,0.00%,346622.42,238866,259,631.83,$81.22,$78.72,
8175381075,MOET & CHANDON NCTR IMP RS SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,MOET & CHANDON,375ML,PINK,Latest 52 Wks,161200.14,141500.30,180.43,174.60,4330.00,4190.00,0.00%,0.00%,1240001.08,238866,239,675.31,$37.23,$33.77,
8175383590,MOET & CHANDON ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,157335.29,92507.90,212.13,126.36,2546.00,1516.00,0.00%,0.00%,1573352.91,238866,213,739.86,$61.81,$61.01,
8678532015,BOIZEL SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,BOIZEL,750ML,WHITE,Latest 52 Wks,156771.89,97681.01,269.12,181.88,3229.00,2183.00,3.00%,0.00%,49564.30,238866,505,310.63,$48.54,$44.76,
70548988000,DOMAINE J. LAURENS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,DOMAINE J. LAURENS,750ML,WHITE,Latest 52 Wks,156513.22,147435.64,779.70,768.03,9356.00,9216.00,0.00%,0.00%,1134153.76,238866,115,1359.06,$16.73,$16.0,
8175381673,RUINART BLANC DE BLANCS 375ML,RUINART,375ML,WHITE,Latest 52 Wks,155545.24,12891.47,91.78,8.98,2203.00,216.00,0.00%,0.00%,5017588.29,238866,58,2693.70,$70.62,$59.82,
347582807307,NICOLAS FEUILLATTE PALMES D'OR 750ML,NICOLAS FEUILLATTE,750ML,WHITE,Latest 52 Wks,154348.21,13405.67,77.75,6.75,933.00,81.00,0.00%,0.00%,535931.28,238866,195,790.36,$165.43,$165.5,Prestige
8858600403,NICOLAS FEUILLATTE CHAMPAGNE 750ML,NICOLAS FEUILLATTE,750ML,WHITE,Latest 52 Wks,154289.10,4276.61,414.25,7.25,4971.00,87.00,0.00%,0.00%,5510325.00,238866,93,1652.64,$31.04,$49.16,
8487815400,LAURENT-PERRIER HARMONY DEMI SEC 750ML,LAURENT-PERRIER,750ML,WHITE,Latest 52 Wks,153779.87,167491.55,214.91,292.44,2579.00,3509.00,0.00%,0.00%,883792.33,238866,225,684.09,$59.63,$47.73,
74773612873,PIERRE PETERS SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,PIERRE PETERS,750ML,WHITE,Latest 52 Wks,153546.42,216696.20,189.95,286.53,2279.00,3438.00,0.00%,0.00%,738203.92,238866,224,685.72,$67.36,$63.02,
8175383186,MOET & CHANDON NECTAR ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,151175.62,663443.95,150.92,758.75,1811.00,9105.00,0.00%,0.00%,1821393.01,238866,165,913.98,$83.48,$72.87,
8487835000,LAURENT-PERRIER ROSE 1.5L,LAURENT-PERRIER,1.5L,PINK,Latest 52 Wks,150747.38,137936.62,149.64,126.20,898.00,757.00,0.00%,0.00%,823756.19,238866,200,755.16,$167.91,$182.17,
8723665797,PIPER-HEIDSIECK RARE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,149296.14,296503.87,58.00,136.51,696.00,1638.00,0.00%,0.00%,632610.76,238866,159,941.93,$214.51,$181.01,Prestige
1000063001,BILLECART-SALMON CHAMPAGNE BRUT 750ML,BILLECART-SALMON,750ML,WHITE,Latest 52 Wks,149038.91,296781.20,134.80,285.53,1618.00,3426.00,0.00%,0.00%,653679.42,238866,197,756.95,$92.14,$86.62,
305285307590,BOLLINGER SPECIAL CHAMPAGNE 750ML,BOLLINGER,750ML,WHITE,Latest 52 Wks,146718.89,81424.79,200.03,90.85,2400.00,1090.00,0.00%,0.00%,495671.93,238866,239,614.15,$61.12,$74.69,
69274300408,LANSON LE ROSE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,LANSON,750ML,PINK,Latest 52 Wks,145718.30,108392.51,198.46,147.90,2381.00,1775.00,1.00%,1.00%,185156.67,238866,557,261.77,$61.19,$61.07,
85070900202,COLLET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,COLLET,750ML,WHITE,Latest 52 Wks,145674.49,221059.42,354.92,590.75,4259.00,7089.00,0.00%,0.00%,1194053.21,238866,219,666.23,$34.2,$31.18,
